









Frequency of observations in the selected location(s).:
Number of taxa: 	929

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Yellow-headed Blackbird (<em class="sci">Xanthocephalus xanthocephalus</em>)	1.211E-4	5.08E-5	1.627E-4	5.394E-4	1.902E-4	6.63E-5	1.437E-4	5.16E-5	4.888E-4	1.113E-4	1.111E-4	7.56E-5	9.55E-5	1.562E-4	1.824E-4	6.929E-4	3.711E-4	4.206E-4	1.312E-4	4.33E-5	0.0015	2.6E-5	2.75E-5	2.41E-5	5.99E-5	8.46E-5	5.33E-5	0.0015	1.77E-5	7.14E-5	3.643E-4	2.821E-4	1.45E-5	8.92E-5	1.022E-4	4.172E-4	2.354E-4	2.207E-4	3.494E-4	1.243E-4	1.57E-5	4.89E-5	3.5E-5	0.0015	1.129E-4	3.345E-4	3.16E-5	1.012E-4	
Bobolink (<em class="sci">Dolichonyx oryzivorus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.84E-5	0.0018043	0.0248514	0.0513786	0.0659593	0.0693778	0.069682	0.0686445	0.068618	0.0518643	0.0366016	0.0297916	0.0242247	0.0226436	0.0245931	0.0333786	0.041838	0.0512815	0.0397	0.0280993	0.0159861	0.0112153	0.0074872	0.0045942	0.0012459	4.069E-4	1.572E-4	4.89E-5	0.0015	0.0015	0.0	0.0	1.58E-5	0.0	
Western Meadowlark (<em class="sci">Sturnella neglecta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	7.6E-6	4.516E-4	9.149E-4	1.113E-4	1.999E-4	9.83E-5	2.87E-5	6.43E-5	3.072E-4	3.224E-4	9.1E-5	8.01E-5	6.95E-5	7.21E-5	0.0015	0.0	0.0015	0.0	1.5E-5	5.08E-5	0.0	0.0	0.0	0.0	0.0	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63E-5	0.0	1.35E-5	0.0	0.0	0.0	0.0	
Eastern Meadowlark (<em class="sci">Sturnella magna</em>)	0.0015274	0.0017388	0.0020523	0.0019746	0.001887	0.0024196	0.0011272	0.0015482	0.0027573	0.0085929	0.0151182	0.019371	0.0230907	0.0283706	0.0279279	0.0267076	0.0268751	0.0232392	0.0251736	0.0297704	0.033343	0.0326322	0.0336895	0.0311066	0.0265526	0.0221067	0.017542	0.0115686	0.0078917	0.0054649	0.0038161	0.0031487	0.0022834	0.0022141	0.0031826	0.0042333	0.0077519	0.0115891	0.0159835	0.0125476	0.0074691	0.0053424	0.0035188	0.0024127	0.0019375	0.0020625	0.0031427	0.0021591	
Western/Eastern Meadowlark (<em class="sci">Sturnella neglecta/magna</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	7.0E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0015	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Orchard Oriole (<em class="sci">Icterus spurius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91E-5	6.43E-5	5.28E-4	0.0134327	0.0409218	0.0448495	0.0425683	0.0374006	0.0314266	0.0280689	0.0250847	0.0210951	0.0166984	0.0133047	0.0097574	0.0078221	0.0051905	0.0050898	0.0040069	0.0021443	6.648E-4	1.783E-4	4.38E-5	1.227E-4	5.88E-5	0.0	0.0015	0.0015	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Venezuelan Troupial (<em class="sci">Icterus icterus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35E-5	0.0	0.0	0.0	0.0	
Bullock's Oriole (<em class="sci">Icterus bullockii</em>)	4.191E-4	7.62E-5	2.002E-4	1.02E-5	2.93E-5	3.31E-5	2.27E-5	3.483E-4	1.504E-4	5.57E-5	1.11E-5	1.51E-5	0.0	1.84E-5	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73E-4	9.12E-4	0.0	0.0	0.0	0.0	0.0	0.0015	6.298E-4	
Baltimore Oriole (<em class="sci">Icterus galbula</em>)	0.0011735	0.001155	0.0012514	9.771E-4	0.0011556	9.391E-4	5.447E-4	5.161E-4	7.52E-4	4.786E-4	5.332E-4	4.69E-4	6.114E-4	5.79E-4	0.0013633	0.0499094	0.305576	0.4458175	0.4588748	0.3641687	0.2914514	0.2693648	0.2273178	0.162954	0.1277912	0.1008006	0.0804585	0.0717531	0.086879	0.118227	0.1420097	0.1232719	0.0616672	0.0369407	0.0213586	0.0129332	0.0076196	0.0048978	0.0029171	0.0026113	0.0020127	0.0019219	0.0016281	0.0023453	0.0022008	0.0021554	0.0017688	0.0012145	
Scott's Oriole (<em class="sci">Icterus parisorum</em>)	0.0015	0.0015	0.0	4.173E-4	8.78E-5	0.0	0.0015	1.29E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
new world oriole sp. (<em class="sci">Icterus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06E-5	7.0E-5	2.67E-5	7.7E-6	3.61E-5	2.43E-5	1.3E-5	8.26E-5	1.2E-5	1.5E-5	1.69E-5	1.78E-5	6.33E-5	1.77E-5	8.93E-5	5.2E-5	7.9E-5	2.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	4.72E-5	1.63E-5	0.0	0.0	0.0	0.0	1.58E-5	0.0	
Red-winged Blackbird (<em class="sci">Agelaius phoeniceus</em>)	0.02861	0.0304361	0.0289579	0.0315929	0.0363349	0.0540278	0.0919421	0.2030603	0.3081329	0.416509	0.4689083	0.4916495	0.5111298	0.5424318	0.5691382	0.6097871	0.6102627	0.5899927	0.5680583	0.5687468	0.5487107	0.5380665	0.5303301	0.5096319	0.484043	0.4652403	0.4380876	0.3743466	0.2955051	0.2324892	0.1821824	0.1470505	0.1233344	0.1051756	0.1044717	0.1225827	0.1646735	0.1964074	0.2134219	0.2053627	0.1736929	0.140514	0.1003291	0.0649818	0.0496219	0.0432569	0.045751	0.0327808	
Bronzed Cowbird (<em class="sci">Molothrus aeneus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown-headed Cowbird (<em class="sci">Molothrus ater</em>)	0.0133364	0.0140377	0.0151422	0.0157761	0.0151981	0.016142	0.0207065	0.0265389	0.0335017	0.0524699	0.0745357	0.1050768	0.1520913	0.2056521	0.2403107	0.2740937	0.2751577	0.2485813	0.2313011	0.206482	0.1874439	0.1766167	0.1732384	0.1618336	0.1432915	0.1188957	0.0840487	0.0530459	0.0447548	0.0436297	0.0416818	0.0367344	0.02717	0.0240724	0.0211396	0.023719	0.0293456	0.0304489	0.0334863	0.0299447	0.025741	0.0223956	0.0210602	0.0171047	0.018058	0.0175406	0.0185405	0.0158675	
Rusty Blackbird (<em class="sci">Euphagus carolinus</em>)	0.0048894	0.0050261	0.0045176	0.0059746	0.0049441	0.0041322	0.0032607	0.005509	0.0079462	0.0142361	0.019306	0.0270785	0.0376407	0.0427902	0.040591	0.0393101	0.0229677	0.0092263	0.0021917	3.317E-4	1.698E-4	3.64E-4	3.855E-4	3.012E-4	2.845E-4	2.878E-4	1.066E-4	1.013E-4	8.83E-5	5.36E-5	1.214E-4	6.77E-5	8.67E-5	2.378E-4	0.0015767	0.0083317	0.0180045	0.0288485	0.030402	0.0322282	0.0261813	0.017379	0.0125346	0.0079256	0.0065084	0.0059088	0.0059854	0.0045882	
Brewer's Blackbird (<em class="sci">Euphagus cyanocephalus</em>)	0.0	0.0	0.0	0.0015	0.0	0.0	1.51E-5	0.0015	0.0015	1.11E-5	0.0	7.6E-6	0.0015	1.84E-5	9.6E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.13E-5	0.0	1.14E-4	0.0	0.0	0.0015	0.0	0.0	0.0	
Rusty/Brewer's Blackbird (<em class="sci">Euphagus carolinus/cyanocephalus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Common Grackle (<em class="sci">Quiscalus quiscula</em>)	0.0156461	0.0178834	0.0178203	0.0204682	0.0224095	0.0348474	0.0568236	0.1175347	0.1911715	0.2940718	0.3420532	0.3594639	0.3753177	0.3977667	0.4234982	0.4682775	0.4842272	0.4842646	0.4745563	0.4612039	0.4382747	0.4264281	0.4172839	0.3986507	0.3663307	0.3380842	0.3110637	0.2814687	0.2648565	0.2546523	0.2441068	0.2177995	0.1802613	0.1562328	0.1376995	0.1254908	0.1272671	0.125714	0.1369686	0.126957	0.1048196	0.0739788	0.0504009	0.0320259	0.0234378	0.0203278	0.0219516	0.0173744	
Boat-tailed Grackle (<em class="sci">Quiscalus major</em>)	0.0020396	0.0012692	0.0012765	0.0013028	0.0014042	9.723E-4	0.0011272	0.0027997	0.003008	0.0045636	0.0059095	0.0080252	0.0097828	0.0128848	0.0137479	0.0110933	0.0096633	0.0123239	0.0147554	0.0183181	0.019067	0.0179152	0.0160806	0.0158906	0.0154104	0.0167409	0.0187683	0.0160872	0.0145299	0.0140194	0.012593	0.007708	0.0064456	0.0046956	0.0041316	0.0051045	0.0051189	0.0035595	0.0031298	0.0020461	0.0019184	0.0010587	0.0015231	0.0013075	0.0012415	8.547E-4	0.0016108	0.0013045	
Boat-tailed/Great-tailed Grackle (<em class="sci">Quiscalus major/mexicanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grackle sp. (<em class="sci">Quiscalus sp.</em>)	1.86E-5	3.81E-5	0.0015	0.0	0.0	1.1E-5	1.51E-5	3.87E-5	6.27E-5	0.0	2.22E-5	1.437E-4	2.87E-5	1.287E-4	1.632E-4	1.235E-4	1.05E-4	1.068E-4	8.49E-5	1.298E-4	1.455E-4	1.17E-4	2.75E-5	1.205E-4	7.49E-5	5.08E-5	8.89E-5	6.33E-5	3.53E-5	7.14E-5	1.73E-5	5.64E-5	5.78E-5	1.337E-4	4.38E-5	3.68E-5	7.35E-5	1.38E-5	6.08E-5	5.65E-5	4.72E-5	1.63E-5	3.5E-5	0.0	1.88E-5	1.86E-5	0.0	0.0	
blackbird sp. (<em class="sci">Icteridae sp.</em>)	8.289E-4	0.0010535	8.009E-4	0.0011399	9.215E-4	0.001591	0.0026328	0.0032512	0.0047877	0.006645	0.005543	0.0054762	0.0047958	0.004154	0.0033794	0.0029363	0.0020447	0.0015355	0.001474	0.0014496	0.0016617	0.0016771	0.0016797	0.0013493	0.0015425	0.0023867	0.0026126	0.0025567	0.0027012	0.0029825	0.0030182	0.0033631	0.0028904	0.0024815	0.0026425	0.0034603	0.0051483	0.0069535	0.0080373	0.0105129	0.0114317	0.0106196	0.0066174	0.0036393	0.0026711	0.0018581	0.0013424	0.0011583	
Ovenbird (<em class="sci">Seiurus aurocapilla</em>)	2.98E-4	2.792E-4	2.253E-4	1.425E-4	2.93E-5	1.1E-5	6.81E-5	1.29E-5	1.25E-5	0.0	2.22E-5	1.51E-5	9.6E-6	4.6E-5	0.0016513	0.0467742	0.2111422	0.2623273	0.2507949	0.1882505	0.1716396	0.1748875	0.1784151	0.1668936	0.1549728	0.1084009	0.0589887	0.0223524	0.0154302	0.0173233	0.0266257	0.0388787	0.0477932	0.0605525	0.0642072	0.0504074	0.036568	0.0188461	0.0095567	0.003866	0.002343	0.0017754	0.001488	0.0018062	0.0011474	8.176E-4	7.107E-4	1.912E-4	
Worm-eating Warbler (<em class="sci">Helmitheros vermivorum</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91E-5	2.76E-5	7.776E-4	0.0071828	0.0216793	0.0194472	0.0143927	0.0101398	0.0098246	0.0086196	0.008591	0.0056382	0.0041184	0.0025221	0.0018662	0.0016201	0.0018184	0.0027682	0.0063485	0.0045142	0.0031072	0.0018426	0.0012847	4.049E-4	4.41E-5	1.242E-4	0.0	0.0	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Chipping Sparrow/Worm-eating Warbler (<em class="sci">Spizella passerina/Helmitheros vermivorum</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9E-6	0.0	6.7E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Louisiana Waterthrush (<em class="sci">Parkesia motacilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013085	0.0124195	0.0292712	0.0336498	0.0384869	0.0289197	0.0240737	0.0216932	0.0171786	0.0169808	0.015692	0.0132858	0.0092404	0.0063948	0.0057891	0.0069137	0.0069108	0.0070442	0.0056077	0.0028794	0.0015348	5.925E-4	2.229E-4	1.314E-4	2.45E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Waterthrush (<em class="sci">Parkesia noveboracensis</em>)	3.73E-5	2.54E-5	5.01E-5	5.09E-5	7.31E-5	6.63E-5	6.05E-5	3.87E-5	0.0015	3.34E-5	1.11E-5	3.03E-5	5.73E-5	2.941E-4	0.0085925	0.0499918	0.0974799	0.1017358	0.0988501	0.037278	0.0157679	0.01499	0.0132445	0.0095416	0.0077127	0.0057721	0.0052964	0.012809	0.0262703	0.0387184	0.0451163	0.0502319	0.0530248	0.0592894	0.0548929	0.03556	0.0213142	0.0087746	0.0035705	0.0016165	0.0011164	4.886E-4	2.101E-4	1.752E-4	7.52E-5	9.29E-5	7.9E-5	3.37E-5	
Louisiana/Northern Waterthrush (<em class="sci">Parkesia motacilla/noveboracensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.91E-5	1.47E-4	4.8E-4	0.001427	0.0015545	9.28E-4	8.952E-4	3.101E-4	2.305E-4	1.69E-4	2.203E-4	1.928E-4	1.647E-4	1.354E-4	3.199E-4	6.455E-4	0.0013947	0.0014823	8.326E-4	5.53E-4	3.758E-4	2.972E-4	2.92E-4	1.227E-4	5.88E-5	6.9E-5	6.08E-5	3.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged Warbler (<em class="sci">Vermivora chrysoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	3.773E-4	0.0035502	0.005708	0.0068375	0.0072767	0.0057492	0.0044073	0.0037448	9.758E-4	0.0011981	7.279E-4	4.443E-4	4.05E-4	2.825E-4	7.322E-4	0.001457	0.001343	9.683E-4	7.281E-4	7.446E-4	3.558E-4	5.001E-4	1.38E-5	0.0	2.26E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Warbler (<em class="sci">Vermivora cyanoptera</em>)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91E-5	6.43E-5	0.0011041	0.0219053	0.0828939	0.0840377	0.0848665	0.0730991	0.0603183	0.0491172	0.0390175	0.0238901	0.0151259	0.0112396	0.0098285	0.0086448	0.0129762	0.0181269	0.0257758	0.0244332	0.0177183	0.0117241	0.004117	0.0010553	5.001E-4	9.66E-5	7.6E-5	1.13E-5	0.0	0.0	0.0	0.0	1.88E-5	0.0	0.0	0.0	
Golden-winged x Blue-winged Warbler (hybrid) (<em class="sci">Vermivora chrysoptera x cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74E-5	1.47E-4	4.072E-4	2.933E-4	3.173E-4	3.154E-4	2.21E-4	2.065E-4	1.084E-4	7.49E-5	1.016E-4	5.33E-5	6.33E-5	1.77E-5	1.79E-5	1.735E-4	1.806E-4	1.301E-4	1.189E-4	4.38E-5	0.0	0.0	2.76E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brewster's Warbler (hybrid) (<em class="sci">Vermivora chrysoptera x cyanoptera (F1 hybrid)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92E-5	5.49E-5	6.722E-4	0.0018159	0.0019216	0.0017308	0.0011887	9.881E-4	9.224E-4	3.735E-4	2.396E-4	1.862E-4	1.066E-4	6.33E-5	8.83E-5	1.964E-4	2.081E-4	2.596E-4	3.324E-4	1.635E-4	4.38E-5	0.0015	0.0	0.0	0.0	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lawrence's Warbler (hybrid) (<em class="sci">Vermivora chrysoptera x cyanoptera (F2 backcross)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.441E-4	3.151E-4	6.943E-4	6.097E-4	6.274E-4	4.973E-4	2.99E-4	3.167E-4	1.325E-4	1.797E-4	1.523E-4	7.11E-5	1.139E-4	7.06E-5	1.429E-4	1.388E-4	1.806E-4	2.168E-4	2.97E-5	1.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged/Blue-winged Warbler (<em class="sci">Vermivora chrysoptera/cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17E-5	5.392E-4	9.413E-4	0.0013505	0.0013342	0.0011887	8.711E-4	6.884E-4	4.337E-4	3.145E-4	3.216E-4	1.955E-4	1.139E-4	1.412E-4	1.964E-4	6.94E-5	9.03E-5	1.156E-4	7.43E-5	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-and-white Warbler (<em class="sci">Mniotilta varia</em>)	9.31E-5	2.54E-5	2.5E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.03E-5	4.012E-4	0.0031707	0.0214092	0.1066244	0.2264983	0.2186661	0.161846	0.0683682	0.0475827	0.0464911	0.0442906	0.0356123	0.0320339	0.0254752	0.0208655	0.0195932	0.0272766	0.0412544	0.0631559	0.0861538	0.0958176	0.1300355	0.1341811	0.1069991	0.0693556	0.0314561	0.0098757	0.0022495	7.548E-4	4.072E-4	2.101E-4	1.617E-4	2.257E-4	1.858E-4	2.053E-4	9.0E-5	
Prothonotary Warbler (<em class="sci">Protonotaria citrea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.82E-5	7.72E-4	0.0080836	0.0065037	0.0049297	0.0038587	0.0038432	0.0040098	0.0039662	0.0021971	0.0019412	0.0013493	6.739E-4	2.539E-4	3.021E-4	1.519E-4	1.589E-4	4.108E-4	0.0016305	9.028E-4	2.312E-4	2.08E-4	2.336E-4	3.558E-4	2.94E-5	3.035E-4	1.215E-4	1.583E-4	0.0	1.63E-5	0.0	1.887E-4	2.445E-4	0.0	0.0	0.0	
Swainson's Warbler (<em class="sci">Limnothlypis swainsonii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84E-5	0.0021025	0.0011731	3.5E-5	6.7E-6	4.63E-4	3.462E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler (<em class="sci">Leiothlypis peregrina</em>)	9.31E-5	4.442E-4	2.753E-4	1.12E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6E-6	7.478E-4	0.0110637	0.0486147	0.1019216	0.0317465	0.0013949	2.86E-4	1.514E-4	1.446E-4	1.348E-4	2.708E-4	3.555E-4	4.43E-4	7.062E-4	0.0012144	0.0050129	0.0145696	0.0316068	0.048546	0.0537542	0.0526529	0.0334054	0.0170939	0.0066851	0.0024191	8.334E-4	4.235E-4	2.801E-4	5.257E-4	1.693E-4	2.416E-4	1.263E-4	1.12E-5	
Orange-crowned Warbler (<em class="sci">Leiothlypis celata</em>)	0.0030454	0.0026146	0.0020398	0.0014453	0.0010239	7.513E-4	6.506E-4	8.902E-4	8.272E-4	6.344E-4	9.553E-4	7.942E-4	7.07E-4	8.915E-4	0.0011137	0.0015161	0.0026609	0.0027839	0.0021068	2.957E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.301E-4	4.904E-4	0.0014161	0.0041106	0.0070459	0.0074639	0.0063508	0.0047251	0.0037582	0.0038765	0.0058997	0.0053916	0.006057	0.0072281	0.0062381	0.0039135	
Nashville Warbler (<em class="sci">Leiothlypis ruficapilla</em>)	4.284E-4	3.427E-4	4.505E-4	2.239E-4	1.024E-4	2.21E-5	0.0	1.29E-5	2.51E-5	3.34E-5	4.44E-5	0.0	2.87E-5	1.84E-5	4.896E-4	0.0214868	0.0970947	0.092623	0.0537737	0.0198037	0.0166412	0.0163811	0.0152821	0.0142883	0.0183008	0.0154036	0.0103972	0.0049363	0.0044137	0.004304	0.0062792	0.0133056	0.0280516	0.0434492	0.0517103	0.0535364	0.0400836	0.0248475	0.0122459	0.0051095	0.0024216	9.61E-4	0.0015055	0.0025206	0.0017494	0.0016166	0.0011529	4.161E-4	
Virginia's Warbler (<em class="sci">Leiothlypis virginiae</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.415E-4	3.583E-4	2.276E-4	1.213E-4	0.0	0.0015	0.0	0.0	
Leiothlypis sp. (<em class="sci">Leiothlypis sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	7.2E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73E-5	0.0	0.0	0.0	1.46E-5	1.23E-5	2.94E-5	2.76E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Connecticut Warbler (<em class="sci">Oporornis agilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7E-6	6.17E-5	2.74E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73E-5	2.031E-4	0.0017776	0.0046956	0.0066134	0.005853	0.0018975	0.0014762	4.71E-4	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MacGillivray's Warbler (<em class="sci">Geothlypis tolmiei</em>)	5.681E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.427E-4	4.04E-5	1.88E-5	1.86E-5	0.0015	0.0017431	
Mourning Warbler (<em class="sci">Geothlypis philadelphia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.943E-4	0.0052073	0.0228199	0.031833	0.0247192	0.0169661	0.016535	0.0145895	0.0125799	0.0077526	0.0044433	0.0029997	0.0026659	0.002536	0.0032957	0.0035662	0.0037431	0.004339	0.0045695	0.0025768	0.0012503	3.035E-4	2.583E-4	3.391E-4	7.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Connecticut/MacGillivray's/Mourning Warbler (<em class="sci">Oporornis/Geothlypis sp. (Mourning-type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.13E-5	1.45E-5	8.92E-5	0.0	3.68E-5	0.0	1.38E-5	1.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MacGillivray's/Mourning Warbler (<em class="sci">Geothlypis tolmiei/philadelphia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kentucky Warbler (<em class="sci">Geothlypis formosa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6E-5	0.0029911	0.0025489	0.0019761	0.0026007	0.0021275	0.0012978	4.94E-4	5.094E-4	3.855E-4	3.0E-5	1.69E-5	1.78E-5	1.27E-5	0.0	5.36E-5	8.67E-5	1.58E-4	4.34E-5	5.94E-5	2.92E-5	1.23E-5	0.0	1.38E-5	0.0	0.0	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
